slug,country,ymyl,professionalReviewer,editorialState,decision
"running-10-percent-rule","US","MODERATE","","automated_tested","KEEP"
"safe-deposit-box-bank-cost-comparison","US","MODERATE","","automated_tested","KEEP"
"sales-tax-calculator","US","MODERATE","","automated_tested","KEEP"
"savings-goal-monthly-amount-calculator","US","MODERATE","","automated_tested","KEEP"
"screen-time-recommendations-by-age","US","MODERATE","","automated_tested","KEEP"
"self-employment-tax-calculator-1099","US","MODERATE","","automated_tested","KEEP"
"senior-bonus-deduction-65-calculator","US","MODERATE","","automated_tested","KEEP"
"sharpe-ratio-backtest-calculator","US","MODERATE","","automated_tested","KEEP"
"simple-interest-vs-compound-comparison","US","MODERATE","","automated_tested","KEEP"
"social-security-benefits-calculator-usa","US","MODERATE","","automated_tested","KEEP"
"social-security-cola-2026-increase-calculator","US","MODERATE","","automated_tested","KEEP"
"social-security-earnings-limit-2026-calculator","US","MODERATE","","automated_tested","KEEP"
"spermiogram-reference-values-who-2021","US","HIGH","","draft","DRAFT"
"spf-sun-protection-minutes-skin-type","US","HIGH","","draft","DRAFT"
"sports-hydration-electrolytes-exercise","US","HIGH","","draft","DRAFT"
"stages-of-grief-family-loss","US","HIGH","","draft","DRAFT"
"staking-ethereum-yield-apy","US","MODERATE","","automated_tested","KEEP"
"stock-options-vesting-tech-startup","US","MODERATE","","automated_tested","KEEP"
"student-loan-payoff-time-calculator","US","MODERATE","","automated_tested","KEEP"
"subcutaneous-visceral-fat-difference","US","MODERATE","","automated_tested","KEEP"
"salary-calculator-argentina","US","MODERATE","","automated_tested","KEEP"
"superficie-corporal-du-bois","US","HIGH","","draft","DRAFT"
"suplementos-deportivos-stack-principiante","US","HIGH","","draft","DRAFT"
"swimming-pace-100m","US","MODERATE","","automated_tested","KEEP"
"swolf-swimming-index","US","MODERATE","","automated_tested","KEEP"
"tax-refund-calculator-usa","US","MODERATE","","automated_tested","KEEP"
"tdee-mifflin-st-jeor","US","MODERATE","","automated_tested","KEEP"
"testosterone-normal-levels-by-age-men","US","HIGH","","draft","DRAFT"
"tip-income-tax-deduction-calculator","US","MODERATE","","automated_tested","KEEP"
"tir-van-inversion","US","MODERATE","","automated_tested","KEEP"
"total-employment-cost-with-taxes","US","MODERATE","","automated_tested","KEEP"
"trail-running-elevation-pace-adjustment","US","MODERATE","","automated_tested","KEEP"
"transfer-car-registration-province","US","MODERATE","","automated_tested","KEEP"
"triglyceride-levels-normal-high","US","MODERATE","","automated_tested","KEEP"
"us-b1-b2-tourist-visa-cost","US","MODERATE","","automated_tested","KEEP"
"usd-broker-investment-calculator","US","MODERATE","","automated_tested","KEEP"
"usdt-vs-usdc-commission-exchange","US","MODERATE","","automated_tested","KEEP"
"used-car-transfer-cost","US","MODERATE","","automated_tested","KEEP"
"vacation-days-seniority-lct","US","MODERATE","","automated_tested","KEEP"
"vegan-diet-macros","US","MODERATE","","automated_tested","KEEP"
"vegan-macro-calculator-plant-protein","US","MODERATE","","automated_tested","KEEP"
"virginia-car-tax-personal-property-calculator","US","MODERATE","","automated_tested","KEEP"
"vitamin-b12-dosage-vegan-monthly","US","HIGH","","draft","DRAFT"
"vitamin-d-dosage-daily-sun-exposure-age","US","HIGH","","draft","DRAFT"
"vitamina-b12-vegano","US","HIGH","","draft","DRAFT"
"vo2-max-cooper-12min-calculator","US","MODERATE","","automated_tested","KEEP"
"net-present-value-calculator","US","MODERATE","","automated_tested","KEEP"
"w4-paycheck-withholding-calculator","US","MODERATE","","automated_tested","KEEP"
"waist-to-hip-ratio-cardiovascular-health","US","MODERATE","","automated_tested","KEEP"
"water-turtle-diet-weight-age","US","MODERATE","","automated_tested","KEEP"
"weekly-hypertrophy-volume","US","MODERATE","","automated_tested","KEEP"
"weekly-training-frequency-muscle-group","US","MODERATE","","automated_tested","KEEP"
"weekly-volume-muscle-group","US","MODERATE","","automated_tested","KEEP"
"weight-plateau-diet-reset-strategy","US","MODERATE","","automated_tested","KEEP"
"weighted-average-cost-crypto","US","MODERATE","","automated_tested","KEEP"
"when-to-take-pregnancy-test","US","MODERATE","","automated_tested","KEEP"
"whey-protein-daily-scoops","US","HIGH","","draft","DRAFT"
"yield-farming-impermanent-loss-pool","US","MODERATE","","automated_tested","KEEP"
"yodo-diario-embarazo","US","HIGH","","draft","DRAFT"
"yoga-calories-by-style","US","MODERATE","","automated_tested","KEEP"
"zinc-daily-requirement","US","MODERATE","","automated_tested","KEEP"
"1rm-agachamento-estimador","BR","MODERATE","","automated_tested","KEEP"
"1rm-levantamento-terra-estimador","BR","MODERATE","","automated_tested","KEEP"
"1rm-supino-estimador","BR","MODERATE","","automated_tested","KEEP"
"abono-pecuniario-10-dias-ferias","BR","MODERATE","","automated_tested","KEEP"
"abono-salarial-pis-pasep-elegibilidade-valor","BR","MODERATE","","automated_tested","KEEP"
"adicional-insalubridade-periculosidade-clt-10-20-30-40","BR","MODERATE","","automated_tested","KEEP"
"adicional-noturno-20-porcento-clt","BR","MODERATE","","automated_tested","KEEP"
"aluguel-com-opcao-de-compra-leasing-imovel","BR","MODERATE","","automated_tested","KEEP"
"antecipacao-saque-aniversario-fgts","BR","MODERATE","","automated_tested","KEEP"
"aposentadoria-inss-especial-insalubridade","BR","MODERATE","","automated_tested","KEEP"
"aposentadoria-inss-idade-65-mulher-62-homem","BR","MODERATE","","automated_tested","KEEP"
"aposentadoria-inss-professor-redutor-5-anos","BR","MODERATE","","automated_tested","KEEP"
"aposentadoria-inss-tempo-contribuicao-transicao","BR","MODERATE","","automated_tested","KEEP"
"aposentadoria-inss-transicao-idade-progressiva","BR","MODERATE","","automated_tested","KEEP"
"aposentadoria-inss-transicao-pedagio-100","BR","MODERATE","","automated_tested","KEEP"
"aposentadoria-inss-transicao-pedagio-50","BR","MODERATE","","automated_tested","KEEP"
"aposentadoria-inss-transicao-pontos","BR","MODERATE","","automated_tested","KEEP"
"aquario-litros-peixes","BR","MODERATE","","automated_tested","KEEP"
"auxilio-brasil-substituto-bolsa-familia-atual","BR","MODERATE","","automated_tested","KEEP"
"auxilio-doenca-inss-91-porcento-beneficio","BR","MODERATE","","automated_tested","KEEP"
"aviso-previo-indenizado-30-dias","BR","MODERATE","","automated_tested","KEEP"
"aviso-previo-proporcional-3-dias-ano","BR","MODERATE","","automated_tested","KEEP"
"biberon-ml-idade","BR","MODERATE","","automated_tested","KEEP"
"blw-introducao-alimentos","BR","MODERATE","","automated_tested","KEEP"
"bolsa-familia-valor-por-familia-2026","BR","MODERATE","","automated_tested","KEEP"
"bpc-idoso-deficiente-salario-minimo","BR","MODERATE","","automated_tested","KEEP"
"calculadora-13-salario-liquido-bruto-clt","BR","MODERATE","","automated_tested","KEEP"
"calculadora-aposentadoria-inss-2026-tempo-contribuicao","BR","MODERATE","","automated_tested","KEEP"
"calculadora-data-parto-dum-naegele-portugues","BR","MODERATE","","automated_tested","KEEP"
"calculadora-ferias-1-3-empregado-clt","BR","MODERATE","","automated_tested","KEEP"
"calculadora-financiamento-imovel-prestacao-sac-price","BR","MODERATE","","automated_tested","KEEP"
"calculadora-financiamento-veiculo-cdc-banco","BR","MODERATE","","automated_tested","KEEP"
"calculadora-imc-tabela-oms-classificacao","BR","MODERATE","","automated_tested","KEEP"
"calculadora-imposto-renda-2026-brasil-completa-simplificada","BR","MODERATE","","automated_tested","KEEP"
"calculadora-juros-compostos-investimento-mensal","BR","MODERATE","","automated_tested","KEEP"
"calculadora-macros-emagrecimento-ganho-massa","BR","MODERATE","","automated_tested","KEEP"
"calculadora-mei-brasil-limite-faturamento-2026-categoria","BR","MODERATE","","automated_tested","KEEP"
"calculadora-ovulacao-periodo-fertil-ciclo","BR","MODERATE","","draft","DRAFT"
"calculadora-rentabilidade-cdb-poupanca-tesouro","BR","MODERATE","","automated_tested","KEEP"
"calculadora-rescisao-clt-completa-aviso-multa","BR","MODERATE","","automated_tested","KEEP"
"calculadora-tmb-mifflin-st-jeor-portugues","BR","MODERATE","","automated_tested","KEEP"
"cdb-rendimento-liquido-ir-regressivo","BR","MODERATE","","automated_tested","KEEP"
"cedears-razao-conversao-apple-microsoft","BR","MODERATE","","automated_tested","KEEP"
"cet-emprestimo-pessoal-juros-total","BR","MODERATE","","automated_tested","KEEP"
"cobaia-vitamina-c-dosagem-diaria","BR","HIGH","","draft","DRAFT"
"coelho-comida-feno-peso-idade","BR","MODERATE","","automated_tested","KEEP"
"consorcio-parcela-taxa-administracao-vs-financiamento","BR","MODERATE","","automated_tested","KEEP"
"contrato-aluguel-2-anos-vs-3-anos","BR","MODERATE","","automated_tested","KEEP"
"conversor-idade-cachorro-gato-humana","BR","MODERATE","","automated_tested","KEEP"
"crossfit-fran-benchmark-tempo-rx","BR","MODERATE","","automated_tested","KEEP"
"custo-empregada-domestica-esocial-2026","BR","MODERATE","","automated_tested","KEEP"
"custo-inventario-extrajudicial-itcmd-cartorio","BR","MODERATE","","automated_tested","KEEP"
"darf-cripto-15-porcento-ganho-35k-mensal","BR","MODERATE","","automated_tested","KEEP"
"dash-sodio-diario-tabela","BR","MODERATE","","automated_tested","KEEP"
"decimo-terceiro-primeira-parcela-novembro","BR","MODERATE","","automated_tested","KEEP"
"decimo-terceiro-salario-proporcional","BR","MODERATE","","automated_tested","KEEP"
"decimo-terceiro-segunda-parcela-dezembro","BR","MODERATE","","automated_tested","KEEP"
"depositos-aluguel-quantos-meses-devolucao","BR","MODERATE","","automated_tested","KEEP"
"despejo-causa-prazos-honorarios-processo","BR","MODERATE","","automated_tested","KEEP"
"despesas-condominio-m2","BR","MODERATE","","automated_tested","KEEP"
"divorcio-liquidacao-bens-custo","BR","MODERATE","","automated_tested","KEEP"
"dolar-real-iof-cartao-credito-3-38","BR","MODERATE","","automated_tested","KEEP"
"dolar-real-iof-remessa-exterior-1-1","BR","MODERATE","","automated_tested","KEEP"
"dsr-descanso-semanal-remunerado-clt","BR","MODERATE","","automated_tested","KEEP"
"emprestimo-consignado-margem-consignavel-inss-clt","BR","MODERATE","","automated_tested","KEEP"
"escritura-registro-cartorio-custos-compra","BR","MODERATE","","automated_tested","KEEP"
"euro-real-viagem-europa-iof-cambio","BR","MODERATE","","automated_tested","KEEP"
"fator-r-simples-nacional-anexo-iii-vs-v","BR","MODERATE","","automated_tested","KEEP"
"ferias-clt-integrais-mais-um-terco","BR","MODERATE","","automated_tested","KEEP"
"ferias-proporcionais-clt-demitido","BR","MODERATE","","automated_tested","KEEP"
"fgts-aplicacao-compra-imovel-mcmv","BR","MODERATE","","automated_tested","KEEP"
"fgts-saldo-rendimento-anual-tr","BR","MODERATE","","automated_tested","KEEP"
"fgts-saque-aniversario-valor-por-ano","BR","MODERATE","","automated_tested","KEEP"
"fgts-saque-rescisao-multa-40","BR","MODERATE","","automated_tested","KEEP"
"fideicomisso-construcao-aporte-cotas","BR","MODERATE","","automated_tested","KEEP"
"fraldas-por-dia-mes-bebe-idade","BR","MODERATE","","automated_tested","KEEP"
"fundo-imobiliario-fii-rendimento-dividendo","BR","MODERATE","","automated_tested","KEEP"
"furao-dieta-proteina-animal","BR","MODERATE","","automated_tested","KEEP"
"horas-extras-50-100-dsr-reflexo","BR","MODERATE","","automated_tested","KEEP"
"imposto-importacao-compras-internacionais-remessa-conforme-20-60","BR","MODERATE","","automated_tested","KEEP"
"inss-autonomo-contribuinte-individual-11-20","BR","MODERATE","","automated_tested","KEEP"
"inss-patronal-empresa-20-porcento-folha","BR","MODERATE","","automated_tested","KEEP"
"iptu-sao-paulo-valor-venal-aliquota","BR","MODERATE","","automated_tested","KEEP"
"ipva-parana-1-9-porcento-autos","BR","MODERATE","","automated_tested","KEEP"
"ipva-santa-catarina-2-porcento-autos","BR","MODERATE","","automated_tested","KEEP"
"ir-aluguel-carne-leao-mensal-recebido","BR","MODERATE","","automated_tested","KEEP"
"ir-day-trade-acoes-20-porcento-bovespa","BR","MODERATE","","automated_tested","KEEP"
"ir-ganho-capital-venda-imovel-15-porcento","BR","MODERATE","","automated_tested","KEEP"
"ir-swing-trade-acoes-15-porcento-isento-20k","BR","MODERATE","","automated_tested","KEEP"
"irpf-deducao-dependente-anual","BR","MODERATE","","automated_tested","KEEP"
"irpf-deducao-educacao-limite-3561","BR","MODERATE","","automated_tested","KEEP"
"irpf-deducao-pensao-alimenticia-judicial","BR","MODERATE","","automated_tested","KEEP"
"irpf-deducao-previdencia-pgbl-12-porcento","BR","MODERATE","","automated_tested","KEEP"
"irpf-deducao-saude-sem-limite","BR","MODERATE","","automated_tested","KEEP"
"irpf-restituicao-ou-imposto-a-pagar","BR","MODERATE","","automated_tested","KEEP"
"irrf-mensal-folha-pagamento-2026","BR","MODERATE","","automated_tested","KEEP"
"itbi-belo-horizonte-3-porcento","BR","MODERATE","","automated_tested","KEEP"
"itbi-porto-alegre-3-porcento","BR","MODERATE","","automated_tested","KEEP"
"itbi-rio-de-janeiro-2-porcento","BR","MODERATE","","automated_tested","KEEP"
"itbi-sao-paulo-capital-3-porcento","BR","MODERATE","","automated_tested","KEEP"
"itcmd-sao-paulo-heranca-doacao-4-porcento","BR","MODERATE","","automated_tested","KEEP"
"juros-rotativo-cartao-credito-maximo-8","BR","MODERATE","","automated_tested","KEEP"
"lci-lca-isento-ir-comparador","BR","MODERATE","","automated_tested","KEEP"
"leasing-versus-financiamento-auto","BR","MODERATE","","automated_tested","KEEP"
"maratona-ritmo-quilometro","BR","MODERATE","","automated_tested","KEEP"
"mei-das-mensal-comercio-industria","BR","MODERATE","","automated_tested","KEEP"
"mei-das-mensal-prestador-servicos","BR","MODERATE","","automated_tested","KEEP"
"mei-das-mensal-transportador-autonomo","BR","MODERATE","","automated_tested","KEEP"
"mei-migrar-para-me-simples-nacional","BR","MODERATE","","automated_tested","KEEP"
"mesada-semanal-filho-idade","BR","MODERATE","","automated_tested","KEEP"
"mudanca-custo-frete-caminhao-km-caixa","BR","MODERATE","","automated_tested","KEEP"
"pace-natacao-100m-ritmo","BR","MODERATE","","automated_tested","KEEP"
"padel-ranking-pontos-apt-aap-subir","BR","MODERATE","","automated_tested","KEEP"
"passeios-cachorro-minutos-raca","BR","MODERATE","","automated_tested","KEEP"
"pensao-alimenticia-percentual-salario-filho","BR","MODERATE","","automated_tested","KEEP"
"pensao-por-morte-inss-conjuge-filhos","BR","MODERATE","","automated_tested","KEEP"
"previdencia-pgbl-vs-vgbl-comparador","BR","MODERATE","","automated_tested","KEEP"
"pro-labore-minimo-socio-administrador","BR","MODERATE","","automated_tested","KEEP"
"projecao-21k-de-10k-cameron","BR","MODERATE","","automated_tested","KEEP"
"recesso-estagio-proporcional-dias","BR","MODERATE","","automated_tested","KEEP"
"rescisao-clt-acordo-mutuo-lei-13467","BR","MODERATE","","automated_tested","KEEP"
"rescisao-clt-justa-causa","BR","MODERATE","","automated_tested","KEEP"
"rescisao-clt-pedido-demissao","BR","MODERATE","","automated_tested","KEEP"
"rescisao-clt-sem-justa-causa","BR","MODERATE","","automated_tested","KEEP"
"rugby-handicap-pontos-descenso-media","BR","MODERATE","","automated_tested","KEEP"
"salario-bruto-a-partir-liquido-br","BR","MODERATE","","automated_tested","KEEP"
"salario-familia-2026-valor-filhos","BR","MODERATE","","automated_tested","KEEP"
"salario-liquido-clt-inss-irrf-2026","BR","MODERATE","","automated_tested","KEEP"
"salario-liquido-com-dependentes-br","BR","MODERATE","","automated_tested","KEEP"
"salario-liquido-com-pensao-alimenticia-br","BR","MODERATE","","automated_tested","KEEP"
"salario-maternidade-inss-4-meses","BR","MODERATE","","automated_tested","KEEP"
"saldo-salario-rescisao-dias-trabalhados","BR","MODERATE","","automated_tested","KEEP"
"seguro-desemprego-quantas-parcelas-tempo-trabalhado","BR","MODERATE","","automated_tested","KEEP"
"seguro-desemprego-valor-parcelas-trabalhador-clt","BR","MODERATE","","automated_tested","KEEP"
"simples-nacional-anexo-i-comercio","BR","MODERATE","","automated_tested","KEEP"
"simples-nacional-anexo-ii-industria","BR","MODERATE","","automated_tested","KEEP"
"simples-nacional-anexo-iii-servicos","BR","MODERATE","","automated_tested","KEEP"
"simples-nacional-anexo-iv-servicos-construcao","BR","MODERATE","","automated_tested","KEEP"
"simples-nacional-anexo-v-profissional-liberal","BR","MODERATE","","automated_tested","KEEP"
"simulador-holerite-clt","BR","MODERATE","","automated_tested","KEEP"
"tartaruga-agua-dieta-peso-idade","BR","MODERATE","","automated_tested","KEEP"
"tesouro-ipca-mais-juro-real-composto","BR","MODERATE","","automated_tested","KEEP"
"tesouro-prefixado-rendimento-vencimento","BR","MODERATE","","automated_tested","KEEP"
"tesouro-selic-rentabilidade-liquida","BR","MODERATE","","automated_tested","KEEP"
"trail-running-desnivel-ritmo-ajustado","BR","MODERATE","","automated_tested","KEEP"
"vale-transporte-desconto-6-porcento-br","BR","MODERATE","","automated_tested","KEEP"
"calculadora-amortizacao-antecipada-credito-habitacao-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-atualizacao-renda-arrendamento-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-certificados-de-aforro-serie-f-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-compensacao-despedimento-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-custo-trabalhador-entidade-empregadora-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-horas-extraordinarias-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-imi-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-imt-compra-casa-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-irs-jovem-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-irs-portugal-2026","PT","MODERATE","","automated_tested","KEEP"
"calculadora-isv-importacao-carro-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-iuc-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-iva-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-mais-valias-acoes-cripto-irs-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-mais-valias-venda-imovel-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-pensao-reforma-seguranca-social-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-prestacao-credito-habitacao-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-recibos-verdes-trabalhador-independente-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-retencao-na-fonte-irs-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-salario-anual-14-meses-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-salario-liquido-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-subsidio-de-doenca-baixa-medica-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-subsidio-desemprego-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-subsidio-ferias-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-subsidio-natal-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-subsidio-parental-licenca-parental-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-subsidio-refeicao-portugal","PT","MODERATE","","automated_tested","KEEP"
"calculadora-taxa-de-esforco-credito-habitacao-portugal","PT","MODERATE","","automated_tested","KEEP"
"simulador-abono-de-familia-2026-escaloes-portugal","PT","MODERATE","","automated_tested","KEEP"
"simulador-aimi-adicional-imi-portugal","PT","MODERATE","","automated_tested","KEEP"
"simulador-ajudas-de-custo-portugal-2026","PT","MODERATE","","automated_tested","KEEP"
"simulador-imposto-selo-heranca-partilhas-portugal","PT","MODERATE","","automated_tested","KEEP"
"simulador-irs-conjunto-vs-separado-casados-portugal","PT","MODERATE","","automated_tested","KEEP"
"simulador-isencao-imt-imposto-selo-jovem-portugal","PT","MODERATE","","automated_tested","KEEP"
"simulador-pensao-alimentos-filhos-portugal","PT","MODERATE","","automated_tested","KEEP"
"simulador-pre-aviso-demissao-portugal","PT","MODERATE","","automated_tested","KEEP"
"simulador-rsi-rendimento-social-insercao-2026-portugal","PT","MODERATE","","automated_tested","KEEP"
"simulador-salario-layoff-portugal","PT","MODERATE","","automated_tested","KEEP"
